Dll,Assembly,Service,Package,Type,Interface
,Microsoft.VisualStudio.Shell.UI.Internal,Microsoft.VisualStudio.Shell.Interop.SVsStatusbar,,,Microsoft.VisualStudio.OLE.Interop.IConnectionPointContainer
,Microsoft.VisualStudio.Shell.UI.Internal,Microsoft.VisualStudio.Shell.Interop.SVsStatusbar,,,Microsoft.VisualStudio.OLE.Interop.IProvideClassInfo
,Microsoft.VisualStudio.Shell.UI.Internal,Microsoft.VisualStudio.Shell.Interop.SVsStatusbar,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,Microsoft.VisualStudio.Shell.UI.Internal,Microsoft.VisualStudio.Shell.Interop.SVsStatusbar,,,Microsoft.VisualStudio.Shell.Interop.IVsUserSettings
,Microsoft.VisualStudio.Shell.UI.Internal,Microsoft.VisualStudio.Shell.Interop.SVsStatusbar,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,Microsoft.VisualStudio.Shell.UI.Internal,Microsoft.VisualStudio.Shell.Interop.SVsStatusbar,,,Microsoft.VisualStudio.Shell.Interop.IVsPersistSolutionOpts
,Microsoft.VisualStudio.Shell.UI.Internal,Microsoft.VisualStudio.Shell.Interop.SVsStatusbar,,,Microsoft.VisualStudio.Shell.Interop.IVsToolWindowFactory
,Microsoft.VisualStudio.Shell.UI.Internal,Microsoft.VisualStudio.Shell.Interop.SVsStatusbar,,,Microsoft.VisualStudio.Shell.Interop.IVsToolboxItemProvider
,,Microsoft.VisualStudio.Shell.Interop.SVsSccManager,,,Microsoft.VisualStudio.OLE.Interop.IOleCommandTarget
,,Microsoft.VisualStudio.Shell.Interop.SVsSccManager,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,,Microsoft.VisualStudio.Shell.Interop.SVsSccManager,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,,Microsoft.VisualStudio.Shell.Interop.SVsQueryEditQuerySave,,,Microsoft.VisualStudio.OLE.Interop.IOleCommandTarget
,,Microsoft.VisualStudio.Shell.Interop.SVsQueryEditQuerySave,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,,Microsoft.VisualStudio.Shell.Interop.SVsQueryEditQuerySave,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,,Microsoft.VisualStudio.Shell.Interop.SVsTrackProjectDocuments,,,Microsoft.VisualStudio.OLE.Interop.IOleCommandTarget
,,Microsoft.VisualStudio.Shell.Interop.SVsTrackProjectDocuments,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,,Microsoft.VisualStudio.Shell.Interop.SVsTrackProjectDocuments,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,,Microsoft.VisualStudio.Shell.Interop.SVsSourceControl,,,Microsoft.VisualStudio.OLE.Interop.IOleCommandTarget
,,Microsoft.VisualStudio.Shell.Interop.SVsSourceControl,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,,Microsoft.VisualStudio.Shell.Interop.SVsSourceControl,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,,Microsoft.VisualStudio.Shell.Interop.IVsRegisterScciProvider,,,Microsoft.VisualStudio.OLE.Interop.IOleCommandTarget
,,Microsoft.VisualStudio.Shell.Interop.IVsRegisterScciProvider,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,,Microsoft.VisualStudio.Shell.Interop.IVsRegisterScciProvider,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,,Microsoft.VisualStudio.Shell.Interop.SVsSccToolsOptions,,,Microsoft.VisualStudio.OLE.Interop.IOleCommandTarget
,,Microsoft.VisualStudio.Shell.Interop.SVsSccToolsOptions,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,,Microsoft.VisualStudio.Shell.Interop.SVsSccToolsOptions,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,,d79b7e0a-f994-4d4d-8fae-cae147279e21,,,Microsoft.VisualStudio.OLE.Interop.IOleCommandTarget
,,d79b7e0a-f994-4d4d-8fae-cae147279e21,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,,d79b7e0a-f994-4d4d-8fae-cae147279e21,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,,4a7ef89d-65ff-45df-b260-9d52243447d4,,,Microsoft.VisualStudio.OLE.Interop.IOleCommandTarget
,,4a7ef89d-65ff-45df-b260-9d52243447d4,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,,4a7ef89d-65ff-45df-b260-9d52243447d4,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,,e178a806-cfdf-4476-8b66-ddb1b0934233,,,Microsoft.VisualStudio.OLE.Interop.IOleCommandTarget
,,e178a806-cfdf-4476-8b66-ddb1b0934233,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,,e178a806-cfdf-4476-8b66-ddb1b0934233,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,,Microsoft.VisualStudio.TextManager.Interop.SVsTextManager,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,,Microsoft.VisualStudio.TextManager.Interop.SVsTextManager,,,Microsoft.VisualStudio.Shell.Interop.IVsUserSettings
,,Microsoft.VisualStudio.TextManager.Interop.SVsTextManager,,,Microsoft.VisualStudio.Shell.Interop.IVsUserSettingsQuery
,,Microsoft.VisualStudio.TextManager.Interop.SVsTextManager,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,,Microsoft.VisualStudio.TextManager.Interop.SVsTextManager,,,Microsoft.VisualStudio.Shell.Interop.IVsPersistSolutionOpts
,,Microsoft.VisualStudio.TextManager.Interop.SVsTextManager,,,Microsoft.VisualStudio.Shell.Interop.IVsLanguageInfoPackage
,,5d6908d1-e25b-4e09-b1f9-c8242d11b99e,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,Microsoft.VisualStudio.ComponentModelHost.Implementation,fd57c398-fde3-42c2-a358-660f269cbe43,,,Microsoft.VisualStudio.OLE.Interop.IOleCommandTarget
,Microsoft.VisualStudio.ComponentModelHost.Implementation,fd57c398-fde3-42c2-a358-660f269cbe43,,,Microsoft.VisualStudio.OLE.Interop.IMarshal
,Microsoft.VisualStudio.ComponentModelHost.Implementation,fd57c398-fde3-42c2-a358-660f269cbe43,,,Microsoft.VisualStudio.OLE.Interop.IConnectionPointContainer
,Microsoft.VisualStudio.ComponentModelHost.Implementation,fd57c398-fde3-42c2-a358-660f269cbe43,,,Microsoft.VisualStudio.OLE.Interop.IProvideClassInfo
,Microsoft.VisualStudio.ComponentModelHost.Implementation,fd57c398-fde3-42c2-a358-660f269cbe43,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,Microsoft.VisualStudio.ComponentModelHost.Implementation,fd57c398-fde3-42c2-a358-660f269cbe43,,,Microsoft.VisualStudio.Shell.Interop.IVsUserSettings
,Microsoft.VisualStudio.ComponentModelHost.Implementation,fd57c398-fde3-42c2-a358-660f269cbe43,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,Microsoft.VisualStudio.ComponentModelHost.Implementation,fd57c398-fde3-42c2-a358-660f269cbe43,,,Microsoft.VisualStudio.Shell.Interop.IVsPersistSolutionOpts
,Microsoft.VisualStudio.ComponentModelHost.Implementation,fd57c398-fde3-42c2-a358-660f269cbe43,,,Microsoft.VisualStudio.Shell.Interop.IVsToolWindowFactory
,Microsoft.VisualStudio.ComponentModelHost.Implementation,fd57c398-fde3-42c2-a358-660f269cbe43,,,Microsoft.VisualStudio.Shell.Interop.IVsToolboxItemProvider
,Microsoft.VisualStudio.ComponentModelHost.Implementation,debf6a60-a2cb-4059-8677-0067f046c4bc,,,Microsoft.VisualStudio.OLE.Interop.IOleCommandTarget
,Microsoft.VisualStudio.ComponentModelHost.Implementation,debf6a60-a2cb-4059-8677-0067f046c4bc,,,Microsoft.VisualStudio.OLE.Interop.IMarshal
,Microsoft.VisualStudio.ComponentModelHost.Implementation,debf6a60-a2cb-4059-8677-0067f046c4bc,,,Microsoft.VisualStudio.OLE.Interop.IConnectionPointContainer
,Microsoft.VisualStudio.ComponentModelHost.Implementation,debf6a60-a2cb-4059-8677-0067f046c4bc,,,Microsoft.VisualStudio.OLE.Interop.IProvideClassInfo
,Microsoft.VisualStudio.ComponentModelHost.Implementation,debf6a60-a2cb-4059-8677-0067f046c4bc,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,Microsoft.VisualStudio.ComponentModelHost.Implementation,debf6a60-a2cb-4059-8677-0067f046c4bc,,,Microsoft.VisualStudio.Shell.Interop.IVsUserSettings
,Microsoft.VisualStudio.ComponentModelHost.Implementation,debf6a60-a2cb-4059-8677-0067f046c4bc,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,Microsoft.VisualStudio.ComponentModelHost.Implementation,debf6a60-a2cb-4059-8677-0067f046c4bc,,,Microsoft.VisualStudio.Shell.Interop.IVsPersistSolutionOpts
,Microsoft.VisualStudio.ComponentModelHost.Implementation,debf6a60-a2cb-4059-8677-0067f046c4bc,,,Microsoft.VisualStudio.Shell.Interop.IVsToolWindowFactory
,Microsoft.VisualStudio.ComponentModelHost.Implementation,debf6a60-a2cb-4059-8677-0067f046c4bc,,,Microsoft.VisualStudio.Shell.Interop.IVsToolboxItemProvider
,Microsoft.VisualStudio.ExtensionManager.Implementation,316f4de6-3ca4-4f0d-b003-962d28f65238,,,Microsoft.VisualStudio.OLE.Interop.IOleCommandTarget
,Microsoft.VisualStudio.ExtensionManager.Implementation,316f4de6-3ca4-4f0d-b003-962d28f65238,,,Microsoft.VisualStudio.OLE.Interop.IMarshal
,Microsoft.VisualStudio.ExtensionManager.Implementation,316f4de6-3ca4-4f0d-b003-962d28f65238,,,Microsoft.VisualStudio.OLE.Interop.IConnectionPointContainer
,Microsoft.VisualStudio.ExtensionManager.Implementation,316f4de6-3ca4-4f0d-b003-962d28f65238,,,Microsoft.VisualStudio.OLE.Interop.IProvideClassInfo
,Microsoft.VisualStudio.ExtensionManager.Implementation,316f4de6-3ca4-4f0d-b003-962d28f65238,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,Microsoft.VisualStudio.ExtensionManager.Implementation,316f4de6-3ca4-4f0d-b003-962d28f65238,,,Microsoft.VisualStudio.Shell.Interop.IVsUserSettings
,Microsoft.VisualStudio.ExtensionManager.Implementation,316f4de6-3ca4-4f0d-b003-962d28f65238,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,Microsoft.VisualStudio.ExtensionManager.Implementation,316f4de6-3ca4-4f0d-b003-962d28f65238,,,Microsoft.VisualStudio.Shell.Interop.IVsPersistSolutionOpts
,Microsoft.VisualStudio.ExtensionManager.Implementation,316f4de6-3ca4-4f0d-b003-962d28f65238,,,Microsoft.VisualStudio.Shell.Interop.IVsToolWindowFactory
,Microsoft.VisualStudio.ExtensionManager.Implementation,316f4de6-3ca4-4f0d-b003-962d28f65238,,,Microsoft.VisualStudio.Shell.Interop.IVsToolboxItemProvider
,Microsoft.VisualStudio.ExtensionManager.Implementation,94fcfe35-a054-4233-b25a-9aa0b8aabb95,,,Microsoft.VisualStudio.OLE.Interop.IOleCommandTarget
,Microsoft.VisualStudio.ExtensionManager.Implementation,94fcfe35-a054-4233-b25a-9aa0b8aabb95,,,Microsoft.VisualStudio.OLE.Interop.IMarshal
,Microsoft.VisualStudio.ExtensionManager.Implementation,94fcfe35-a054-4233-b25a-9aa0b8aabb95,,,Microsoft.VisualStudio.OLE.Interop.IConnectionPointContainer
,Microsoft.VisualStudio.ExtensionManager.Implementation,94fcfe35-a054-4233-b25a-9aa0b8aabb95,,,Microsoft.VisualStudio.OLE.Interop.IProvideClassInfo
,Microsoft.VisualStudio.ExtensionManager.Implementation,94fcfe35-a054-4233-b25a-9aa0b8aabb95,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,Microsoft.VisualStudio.ExtensionManager.Implementation,94fcfe35-a054-4233-b25a-9aa0b8aabb95,,,Microsoft.VisualStudio.Shell.Interop.IVsUserSettings
,Microsoft.VisualStudio.ExtensionManager.Implementation,94fcfe35-a054-4233-b25a-9aa0b8aabb95,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,Microsoft.VisualStudio.ExtensionManager.Implementation,94fcfe35-a054-4233-b25a-9aa0b8aabb95,,,Microsoft.VisualStudio.Shell.Interop.IVsPersistSolutionOpts
,Microsoft.VisualStudio.ExtensionManager.Implementation,94fcfe35-a054-4233-b25a-9aa0b8aabb95,,,Microsoft.VisualStudio.Shell.Interop.IVsToolWindowFactory
,Microsoft.VisualStudio.ExtensionManager.Implementation,94fcfe35-a054-4233-b25a-9aa0b8aabb95,,,Microsoft.VisualStudio.Shell.Interop.IVsToolboxItemProvider
,Microsoft.VisualStudio.ExtensionManager.Implementation,6b606dd8-f77e-4335-b9ac-5557a49e789b,,,Microsoft.VisualStudio.OLE.Interop.IOleCommandTarget
,Microsoft.VisualStudio.ExtensionManager.Implementation,6b606dd8-f77e-4335-b9ac-5557a49e789b,,,Microsoft.VisualStudio.OLE.Interop.IMarshal
,Microsoft.VisualStudio.ExtensionManager.Implementation,6b606dd8-f77e-4335-b9ac-5557a49e789b,,,Microsoft.VisualStudio.OLE.Interop.IConnectionPointContainer
,Microsoft.VisualStudio.ExtensionManager.Implementation,6b606dd8-f77e-4335-b9ac-5557a49e789b,,,Microsoft.VisualStudio.OLE.Interop.IProvideClassInfo
,Microsoft.VisualStudio.ExtensionManager.Implementation,6b606dd8-f77e-4335-b9ac-5557a49e789b,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,Microsoft.VisualStudio.ExtensionManager.Implementation,6b606dd8-f77e-4335-b9ac-5557a49e789b,,,Microsoft.VisualStudio.Shell.Interop.IVsUserSettings
,Microsoft.VisualStudio.ExtensionManager.Implementation,6b606dd8-f77e-4335-b9ac-5557a49e789b,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,Microsoft.VisualStudio.ExtensionManager.Implementation,6b606dd8-f77e-4335-b9ac-5557a49e789b,,,Microsoft.VisualStudio.Shell.Interop.IVsPersistSolutionOpts
,Microsoft.VisualStudio.ExtensionManager.Implementation,6b606dd8-f77e-4335-b9ac-5557a49e789b,,,Microsoft.VisualStudio.Shell.Interop.IVsToolWindowFactory
,Microsoft.VisualStudio.ExtensionManager.Implementation,6b606dd8-f77e-4335-b9ac-5557a49e789b,,,Microsoft.VisualStudio.Shell.Interop.IVsToolboxItemProvider
,Microsoft.VisualStudio.CommonIDE,6454f7ca-478c-4932-b007-abb100905bd4,,,Microsoft.VisualStudio.OLE.Interop.IOleCommandTarget
,Microsoft.VisualStudio.CommonIDE,6454f7ca-478c-4932-b007-abb100905bd4,,,Microsoft.VisualStudio.OLE.Interop.IMarshal
,Microsoft.VisualStudio.CommonIDE,6454f7ca-478c-4932-b007-abb100905bd4,,,Microsoft.VisualStudio.OLE.Interop.IConnectionPointContainer
,Microsoft.VisualStudio.CommonIDE,6454f7ca-478c-4932-b007-abb100905bd4,,,Microsoft.VisualStudio.OLE.Interop.IProvideClassInfo
,Microsoft.VisualStudio.CommonIDE,6454f7ca-478c-4932-b007-abb100905bd4,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,Microsoft.VisualStudio.CommonIDE,6454f7ca-478c-4932-b007-abb100905bd4,,,Microsoft.VisualStudio.Shell.Interop.IVsUserSettings
,Microsoft.VisualStudio.CommonIDE,6454f7ca-478c-4932-b007-abb100905bd4,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,Microsoft.VisualStudio.CommonIDE,6454f7ca-478c-4932-b007-abb100905bd4,,,Microsoft.VisualStudio.Shell.Interop.IVsPersistSolutionOpts
,Microsoft.VisualStudio.CommonIDE,6454f7ca-478c-4932-b007-abb100905bd4,,,Microsoft.VisualStudio.Shell.Interop.IVsToolWindowFactory
,Microsoft.VisualStudio.CommonIDE,6454f7ca-478c-4932-b007-abb100905bd4,,,Microsoft.VisualStudio.Shell.Interop.IVsToolboxItemProvider
,Microsoft.VisualStudio.CommonIDE,6f209208-4d8f-4412-b125-cd839b055d52,,,Microsoft.VisualStudio.OLE.Interop.IOleCommandTarget
,Microsoft.VisualStudio.CommonIDE,6f209208-4d8f-4412-b125-cd839b055d52,,,Microsoft.VisualStudio.OLE.Interop.IMarshal
,Microsoft.VisualStudio.CommonIDE,6f209208-4d8f-4412-b125-cd839b055d52,,,Microsoft.VisualStudio.OLE.Interop.IConnectionPointContainer
,Microsoft.VisualStudio.CommonIDE,6f209208-4d8f-4412-b125-cd839b055d52,,,Microsoft.VisualStudio.OLE.Interop.IProvideClassInfo
,Microsoft.VisualStudio.CommonIDE,6f209208-4d8f-4412-b125-cd839b055d52,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,Microsoft.VisualStudio.CommonIDE,6f209208-4d8f-4412-b125-cd839b055d52,,,Microsoft.VisualStudio.Shell.Interop.IVsUserSettings
,Microsoft.VisualStudio.CommonIDE,6f209208-4d8f-4412-b125-cd839b055d52,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,Microsoft.VisualStudio.CommonIDE,6f209208-4d8f-4412-b125-cd839b055d52,,,Microsoft.VisualStudio.Shell.Interop.IVsPersistSolutionOpts
,Microsoft.VisualStudio.CommonIDE,6f209208-4d8f-4412-b125-cd839b055d52,,,Microsoft.VisualStudio.Shell.Interop.IVsToolWindowFactory
,Microsoft.VisualStudio.CommonIDE,6f209208-4d8f-4412-b125-cd839b055d52,,,Microsoft.VisualStudio.Shell.Interop.IVsToolboxItemProvider
,Microsoft.VisualStudio.CommonIDE,530462a8-1ecb-4f7f-979e-a0237fea12c3,,,Microsoft.VisualStudio.OLE.Interop.IOleCommandTarget
,Microsoft.VisualStudio.CommonIDE,530462a8-1ecb-4f7f-979e-a0237fea12c3,,,Microsoft.VisualStudio.OLE.Interop.IMarshal
,Microsoft.VisualStudio.CommonIDE,530462a8-1ecb-4f7f-979e-a0237fea12c3,,,Microsoft.VisualStudio.OLE.Interop.IConnectionPointContainer
,Microsoft.VisualStudio.CommonIDE,530462a8-1ecb-4f7f-979e-a0237fea12c3,,,Microsoft.VisualStudio.OLE.Interop.IProvideClassInfo
,Microsoft.VisualStudio.CommonIDE,530462a8-1ecb-4f7f-979e-a0237fea12c3,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,Microsoft.VisualStudio.CommonIDE,530462a8-1ecb-4f7f-979e-a0237fea12c3,,,Microsoft.VisualStudio.Shell.Interop.IVsUserSettings
,Microsoft.VisualStudio.CommonIDE,530462a8-1ecb-4f7f-979e-a0237fea12c3,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,Microsoft.VisualStudio.CommonIDE,530462a8-1ecb-4f7f-979e-a0237fea12c3,,,Microsoft.VisualStudio.Shell.Interop.IVsPersistSolutionOpts
,Microsoft.VisualStudio.CommonIDE,530462a8-1ecb-4f7f-979e-a0237fea12c3,,,Microsoft.VisualStudio.Shell.Interop.IVsToolWindowFactory
,Microsoft.VisualStudio.CommonIDE,530462a8-1ecb-4f7f-979e-a0237fea12c3,,,Microsoft.VisualStudio.Shell.Interop.IVsToolboxItemProvider
,Microsoft.VisualStudio.CommonIDE,dacc14e1-ee78-4d57-8777-190cfe555380,,,Microsoft.VisualStudio.OLE.Interop.IOleCommandTarget
,Microsoft.VisualStudio.CommonIDE,dacc14e1-ee78-4d57-8777-190cfe555380,,,Microsoft.VisualStudio.OLE.Interop.IMarshal
,Microsoft.VisualStudio.CommonIDE,dacc14e1-ee78-4d57-8777-190cfe555380,,,Microsoft.VisualStudio.OLE.Interop.IConnectionPointContainer
,Microsoft.VisualStudio.CommonIDE,dacc14e1-ee78-4d57-8777-190cfe555380,,,Microsoft.VisualStudio.OLE.Interop.IProvideClassInfo
,Microsoft.VisualStudio.CommonIDE,dacc14e1-ee78-4d57-8777-190cfe555380,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,Microsoft.VisualStudio.CommonIDE,dacc14e1-ee78-4d57-8777-190cfe555380,,,Microsoft.VisualStudio.Shell.Interop.IVsUserSettings
,Microsoft.VisualStudio.CommonIDE,dacc14e1-ee78-4d57-8777-190cfe555380,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,Microsoft.VisualStudio.CommonIDE,dacc14e1-ee78-4d57-8777-190cfe555380,,,Microsoft.VisualStudio.Shell.Interop.IVsPersistSolutionOpts
,Microsoft.VisualStudio.CommonIDE,dacc14e1-ee78-4d57-8777-190cfe555380,,,Microsoft.VisualStudio.Shell.Interop.IVsToolWindowFactory
,Microsoft.VisualStudio.CommonIDE,dacc14e1-ee78-4d57-8777-190cfe555380,,,Microsoft.VisualStudio.Shell.Interop.IVsToolboxItemProvider
,Microsoft.VisualStudio.CommonIDE,e269cba1-c9fb-45a8-91ca-ec8d3474fdd2,,,Microsoft.VisualStudio.OLE.Interop.IOleCommandTarget
,Microsoft.VisualStudio.CommonIDE,e269cba1-c9fb-45a8-91ca-ec8d3474fdd2,,,Microsoft.VisualStudio.OLE.Interop.IMarshal
,Microsoft.VisualStudio.CommonIDE,e269cba1-c9fb-45a8-91ca-ec8d3474fdd2,,,Microsoft.VisualStudio.OLE.Interop.IConnectionPointContainer
,Microsoft.VisualStudio.CommonIDE,e269cba1-c9fb-45a8-91ca-ec8d3474fdd2,,,Microsoft.VisualStudio.OLE.Interop.IProvideClassInfo
,Microsoft.VisualStudio.CommonIDE,e269cba1-c9fb-45a8-91ca-ec8d3474fdd2,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,Microsoft.VisualStudio.CommonIDE,e269cba1-c9fb-45a8-91ca-ec8d3474fdd2,,,Microsoft.VisualStudio.Shell.Interop.IVsUserSettings
,Microsoft.VisualStudio.CommonIDE,e269cba1-c9fb-45a8-91ca-ec8d3474fdd2,,,Microsoft.VisualStudio.Shell.Interop.IVsPackage
,Microsoft.VisualStudio.CommonIDE,e269cba1-c9fb-45a8-91ca-ec8d3474fdd2,,,Microsoft.VisualStudio.Shell.Interop.IVsPersistSolutionOpts
,Microsoft.VisualStudio.CommonIDE,e269cba1-c9fb-45a8-91ca-ec8d3474fdd2,,,Microsoft.VisualStudio.Shell.Interop.IVsToolWindowFactory
,Microsoft.VisualStudio.CommonIDE,e269cba1-c9fb-45a8-91ca-ec8d3474fdd2,,,Microsoft.VisualStudio.Shell.Interop.IVsToolboxItemProvider
,VsDebugPresentationPackage,c237820f-d3e3-41e5-836b-ad3e964e23ab,,,Microsoft.VisualStudio.OLE.Interop.IMarshal
,VsDebugPresentationPackage,c237820f-d3e3-41e5-836b-ad3e964e23ab,,,Microsoft.VisualStudio.OLE.Interop.IConnectionPointContainer
,VsDebugPresentationPackage,c237820f-d3e3-41e5-836b-ad3e964e23ab,,,Microsoft.VisualStudio.OLE.Interop.IProvideClassInfo
,VsDebugPresentationPackage,c237820f-d3e3-41e5-836b-ad3e964e23ab,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,VsDebugPresentationPackage,9a6beb07-1af1-4a8e-ab22-7a6f61ea19db,,,Microsoft.VisualStudio.OLE.Interop.IMarshal
,VsDebugPresentationPackage,9a6beb07-1af1-4a8e-ab22-7a6f61ea19db,,,Microsoft.VisualStudio.OLE.Interop.IConnectionPointContainer
,VsDebugPresentationPackage,9a6beb07-1af1-4a8e-ab22-7a6f61ea19db,,,Microsoft.VisualStudio.OLE.Interop.IProvideClassInfo
,VsDebugPresentationPackage,9a6beb07-1af1-4a8e-ab22-7a6f61ea19db,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,VsDebugPresentationPackage,98230b1e-5e92-4553-85fa-4ea67fb42fc1,,,Microsoft.VisualStudio.OLE.Interop.IMarshal
,VsDebugPresentationPackage,98230b1e-5e92-4553-85fa-4ea67fb42fc1,,,Microsoft.VisualStudio.OLE.Interop.IConnectionPointContainer
,VsDebugPresentationPackage,98230b1e-5e92-4553-85fa-4ea67fb42fc1,,,Microsoft.VisualStudio.OLE.Interop.IProvideClassInfo
,VsDebugPresentationPackage,98230b1e-5e92-4553-85fa-4ea67fb42fc1,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,VsDebugPresentationPackage,448ce517-deaa-4b1e-b2b5-b3265b66127b,,,Microsoft.VisualStudio.OLE.Interop.IMarshal
,VsDebugPresentationPackage,448ce517-deaa-4b1e-b2b5-b3265b66127b,,,Microsoft.VisualStudio.OLE.Interop.IConnectionPointContainer
,VsDebugPresentationPackage,448ce517-deaa-4b1e-b2b5-b3265b66127b,,,Microsoft.VisualStudio.OLE.Interop.IProvideClassInfo
,VsDebugPresentationPackage,448ce517-deaa-4b1e-b2b5-b3265b66127b,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,VsDebugPresentationPackage,beb01ddf-9d2b-435b-a9e7-76557e2b6b52,,,Microsoft.VisualStudio.OLE.Interop.IOleCommandTarget
,VsDebugPresentationPackage,beb01ddf-9d2b-435b-a9e7-76557e2b6b52,,,Microsoft.VisualStudio.OLE.Interop.IMarshal
,VsDebugPresentationPackage,beb01ddf-9d2b-435b-a9e7-76557e2b6b52,,,Microsoft.VisualStudio.OLE.Interop.IConnectionPointContainer
,VsDebugPresentationPackage,beb01ddf-9d2b-435b-a9e7-76557e2b6b52,,,Microsoft.VisualStudio.OLE.Interop.IProvideClassInfo
,VsDebugPresentationPackage,beb01ddf-9d2b-435b-a9e7-76557e2b6b52,,,Microsoft.VisualStudio.OLE.Interop.IServiceProvider
,VsDebugPresentationPackage,beb01ddf-9d2b-435b-a9e7-76557e2b6b52,,,Microsoft.VisualStudio.Shell.Interop.IVsUserSettings
